brand,model,network_technology,2G_bands,3G_bands,4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,weight_oz,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url,
Samsung,L760,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,Yes  384 kbps,Class 12,Class 11| 236.8 kbps,2007  July,Discontinued,100 x 47 x 15 mm (3.94 x 1.85 x 0.59 in),93,3.28,Mini-SIM,TFT  256K colors,2.0 inches (~26.8% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),40 MB,,2 MP,VGA videocall camera,Yes,No,No,2.0| A2DP,No,,Stereo FM radio| RDS,2,,Removable battery,Silver,100,http://cdn2.gsmarena.com/vv/bigpic/samsung-l760.gif,
Samsung,F700,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,Class 12,Class 12,2007  February. Released 2007  December,Discontinued,112 x 56 x 15.9 mm (4.41 x 2.20 x 0.63 in),139,4.9,Mini-SIM,TFT resistive touchscreen  256K colors,3.2 inches (~44.3% screen-to-body ratio),240 x 440 pixels (~157 ppi pixel density),,,,,microSD (dedicated slot),112 MB,,3.15 MP| autofocus| LED flash,VGA videocall camera,Yes,Yes,No,2.0| A2DP,No,,No,Yes,,Removable Li-Ion 1000 mAh battery,Black,280,http://cdn2.gsmarena.com/vv/bigpic/samsung-f700.jpg,
Samsung,E950,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  June,Discontinued,98 x 46 x 15 mm (3.86 x 1.81 x 0.59 in),88,3.1,Mini-SIM,TFT  256K colors,2.0 inches (~27.5% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,microSD (dedicated slot),60 MB,,3.15 MP| LED flash,No,No,No,No,2.0| A2DP,No,,Stereo FM radio| RDS,2,,Removable Li-Ion 800 mAh battery,Black,130,http://cdn2.gsmarena.com/vv/bigpic/samsung-e950.gif,
Samsung,F210,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  June. Released 2007  November,Discontinued,87.8 x 31 x 20.5 mm (3.46 x 1.22 x 0.81 in),72,2.54,Mini-SIM,TFT  256K colors,1.46 inches (~22.0% screen-to-body ratio),128 x 220 pixels (~174 ppi pixel density),,,,,microSD (dedicated slot),1 GB,,2 MP,No,No,No,No,2.0| A2DP,No,,Stereo FM radio| RDS,2,,Removable Li-Ion 750 mAh battery,Black| Blue,100,http://cdn2.gsmarena.com/vv/bigpic/samsung-f210.gif,
Samsung,F200,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  June,Discontinued,89.5 x 32.6 x 19.8 mm (3.52 x 1.28 x 0.78 in),76,2.68,Mini-SIM,TFT  256K colors,1.46 inches (~20.5% screen-to-body ratio),128 x 220 pixels (~174 ppi pixel density),,,,,microSD (dedicated slot),2.5 MB,,,,Yes,No,No,2.0| A2DP,No,,Stereo FM radio| RDS,2,,Removable battery,Red| Blue,100,http://cdn2.gsmarena.com/vv/bigpic/samsung-f200.gif,
Samsung,i620,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 1.8 Mbps,Class 10,Yes,2007  June. Released 2007  October,Discontinued,94.9 x 59.3 x 16.3 mm (3.74 x 2.33 x 0.64 in),126.2,4.44,Mini-SIM,TFT  65K colors,2.2 inches (~26.6% screen-to-body ratio),320 x 240 pixels (~182 ppi pixel density),Microsoft Windows Mobile 6.0 Standard Edition,220 MHz ARM926EJ-S,TI OMAP 1710,,microSD (dedicated slot),80 MB,64 MB RAM| 128 MB ROM,2 MP| LED flash,VGA videocall camera,Yes,No,No,2.0| A2DP,No,,No,miniUSB 2.0,,Removable Li-Ion 1200 mAh battery,Silver| Black| Pink,130,http://cdn2.gsmarena.com/vv/bigpic/samsung-i620.gif,
Samsung,A411,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 850 ,,Yes  384 kbps,Class 10,No,2007  2Q,Discontinued,94 x 48.5 x 19.5 mm (3.70 x 1.91 x 0.77 in),88,3.1,Mini-SIM,TFT  65K colors,2.0 inches (~27.6% screen-to-body ratio),128 x 160 pixels (~102 ppi pixel density),,,,,No,54 MB,,VGA,No,No,No,No,2,No,,No,1.1,,Removable Li-Ion 1000 mAh battery,Black| Red,,http://cdn2.gsmarena.com/vv/bigpic/samsung-a411.gif,
Samsung,ZV60,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,Yes  384 kbps,Class 10,No,2007  July. Released 2008,Discontinued,91 x 46 x 18.3 mm (3.58 x 1.81 x 0.72 in),105,3.7,Mini-SIM,TFT  256K colors,1.9 inches (~27.1% screen-to-body ratio),176 x 220 pixels (~148 ppi pixel density),,,,,microSD (dedicated slot),30 MB,,2 MP,VGA videocall camera,No,No,No,Yes,No,,No,Yes,,Removable Li-Ion 960 mAh battery,Silver,,http://cdn2.gsmarena.com/vv/bigpic/samsung-zv60.gif,
Samsung,Z240,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,Yes  384 kbps,Class 10,No,2007  April,Discontinued,94.7 x 49.6 x 16.8 mm (3.73 x 1.95 x 0.66 in),96,3.39,Mini-SIM,TFT  65K colors,2.1 inches (~29.5% screen-to-body ratio),176 x 220 pixels (~134 ppi pixel density),,,,,microSD (dedicated slot),58 MB,,1.3 MP,VGA videocall camera,Yes with stereo speakers,No,No,1.2,No,,No,1.1,,Removable Li-Ion 900 mAh battery,Scarlet red| Pearl white| Indigo blue,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-z240.gif,
Samsung,Z170,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,Yes  384 kbps,Class 10,No,2007  July,Discontinued,117.5 x 48.5 x 9.3 mm (4.63 x 1.91 x 0.37 in),76,2.68,Mini-SIM,TFT  256K colors,1.8 inches (~17.9% screen-to-body ratio),176 x 220 pixels (~157 ppi pixel density),,,,,microSD (dedicated slot),55 MB,,1.3 MP,VGA videocall camera,Yes,No,No,1.2| A2DP,No,,No,1.1,,Removable Li-Po 880 mAh battery,Black,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-z170.gif,
Samsung,J600,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  April,Discontinued,97 x 44 x 15 mm (3.82 x 1.73 x 0.59 in),85,3,Mini-SIM,TFT  65K colors,1.9 inches (~26.6% screen-to-body ratio),128 x 160 pixels (~108 ppi pixel density),,,,,microSD (dedicated slot),20 MB,,1.3 MP,No,Yes,No,No,1.2,No,,FM radio,Yes,,Removable Li-Ion 800 mAh battery,Blue| Silver| Pink,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-j600.gif,
Samsung,i400,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,2007  April. Released 2008,Discontinued,101 x 50 x 15.8 mm (3.98 x 1.97 x 0.62 in),92,3.25,Mini-SIM,TFT  256K colors,2.3 inches (~32.4% screen-to-body ratio),320 x 240 pixels (~174 ppi pixel density),Symbian OS 9.2| Series 60 v3.1 UI,330 MHz ARM 1136,TI OMAP 2430,PowerVR MBX,microSD (dedicated slot),40 MB,,2 MP,No,Yes with stereo speakers,No,No,2.0| A2DP,No,,No,2,,Removable battery,Black| Red,290,http://cdn2.gsmarena.com/vv/bigpic/samsung-i400.gif,
Samsung,U700,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 3.6/0.384 Mbps,Class 10,Class 11| 236.8 kbps,2007  February,Discontinued,102.5 x 50 x 12.1 mm (4.04 x 1.97 x 0.48 in),86,3.03,Mini-SIM,TFT  256K colors,2.2 inches (~29.2% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),20/40 MB (depending on region),,3.15 MP| autofocus| LED flash,VGA videocall camera,Yes,No,No,2.0| A2DP,No,,No,2,,Removable Li-Ion 690 mAh battery,Blue/Violet| Silver/White| Gold/Chocolate,130,http://cdn2.gsmarena.com/vv/bigpic/samsung-u700.gif,
Samsung,U600,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  February. Released 2007  April,Discontinued,103.5 x 49.3 x 10.9 mm (4.07 x 1.94 x 0.43 in),81,2.86,Mini-SIM,TFT  256K colors,2.2 inches| 34 x 44 mm (~29.4% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),60 MB,,3.15 MP| autofocus| LED flash,No,Yes,No,No,2.0| A2DP,No,,Stereo FM radio| RDS,2,,Removable Li-Ion 690 mAh battery,Sapphire Blue| Crystal Blue| Platinum Silver| Copper Gold| Garnet Red| Neutral White| Soft Black,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-u600.gif,
Samsung,U300,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,2007  February,Discontinued,100 x 51 x 9.6 mm (3.94 x 2.01 x 0.38 in),89,3.14,Mini-SIM,TFT  256K colors,2.2 inches (~29.4% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,No,70 MB,,3.15 MP,No,Yes,No,No,2.0| A2DP,No,,No,2,,Removable Li-Ion 690 mAh battery,Blue/Gold| Gray/Black| Silver,150,http://cdn2.gsmarena.com/vv/bigpic/samsung-u300.gif,
Samsung,U100,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  February,Discontinued,105.5 x 50 x 5.9 mm (4.15 x 1.97 x 0.23 in),57,2.01,Mini-SIM,TFT  256K colors,1.93 inches (~22.2% screen-to-body ratio),220 x 176 pixels (~146 ppi pixel density),,,,,No,70 MB,,3.15 MP,No,Yes,No,No,2.0| A2DP,No,,No,2,,Removable Li-Ion 690 mAh battery,Blue/Violet| Gray/Black| Gold,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-u100.gif,
Samsung,i710,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Yes,2007  February,Discontinued,108.8 x 58 x 13.5 mm (4.28 x 2.28 x 0.53 in),109,3.84,Mini-SIM,TFT resistive touchscreen  256K colors (65K effective),2.8 inches (~38.5% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),Microsoft Windows Mobile 5.0 for PocketPC,416MHz Intel XScale ARM 920T PXA27x,,,microSD (dedicated slot),55 MB,,2 MP| autofocus,No,No,No,No,2,No,,No,1.1,,Removable Li-Ion 1200 mAh battery,Silver,110,http://cdn2.gsmarena.com/vv/bigpic/samsung-i710.gif,
Samsung,i520,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 1.8 Mbps,Class 10,Class 10,2007  February,Discontinued,101.7 x 50.5 x 17.9 mm (4.00 x 1.99 x 0.70 in),99,3.49,Mini-SIM,TFT  256K colors,2.3 inches| 35 x 46 mm (~31.9% screen-to-body ratio),240 x 320 pixels (~174 ppi pixel density),Symbian OS 9.2| Series 60 v3.1 UI,330 MHz ARM 1136,TI OMAP 2430,PowerVR MBX,microSD (dedicated slot),35 MB,,2 MP,VGA videocall camera,Yes,No,No,2.0| A2DP,No,,No,2,,Removable Li-Ion 950 mAh battery,Black,140,http://cdn2.gsmarena.com/vv/bigpic/samsung-i520.gif,
Samsung,F520,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,Class 10,Yes,2007  February,Cancelled,104.8 x 53.7 x 17.4 mm (4.13 x 2.11 x 0.69 in),,,Mini-SIM,TFT resistive touchscreen  256K colors,3.0 inches (~44.3% screen-to-body ratio),480 x 272 pixels (~184 ppi pixel density),,,,,microSD (dedicated slot),,,3.15 MP| LED flash,Yes,No,No,No,Yes,No,,No,Yes,,Removable battery,Black,,http://cdn2.gsmarena.com/vv/bigpic/samsung-f520.gif,
Samsung,F510,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,Class 10,Yes,2007  February,Discontinued,116.5 x 50.4 x 10.7 mm (4.59 x 1.98 x 0.42 in),,,Mini-SIM,TFT  256K colors,2.4 inches (~30.4% screen-to-body ratio),240 x 320 pixels (~167 ppi pixel density),,,,,microSD (dedicated slot),410 MB,,2 MP,No,No,No,No,1.2| A2DP,No,,No,2,,Removable battery,Black,110,http://cdn2.gsmarena.com/vv/bigpic/samsung-f510.gif,
Samsung,P110,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,2007  February,Cancelled,91 x 47 x 19.5 mm (3.58 x 1.85 x 0.77 in),,,Mini-SIM,TFT  65K colors,2.1 inches (~32.4% screen-to-body ratio),176 x 220 pixels (~134 ppi pixel density),,,,,No,25 MB,,VGA,No,Yes,No,No,2.0| A2DP,No,,No,2,,Removable battery,Black,,http://cdn2.gsmarena.com/vv/bigpic/samsung-p110.gif,
Samsung,E840,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Yes,2007  February,Discontinued,101.5 x 52.5 x 10.6 mm (4.00 x 2.07 x 0.42 in),99,3.49,Mini-SIM,TFT  256K colors,2.2 inches (~28.1% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),70 MB,,2 MP,No,No,No,No,2.0| A2DP,No,,FM radio,2,,Removable Li-Ion 690 mAh battery,Ice Silver| Candy Pink| Topaz Gold| Noble Blue,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-e840.gif,
Samsung,E830,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  February,Discontinued,100 x 50.5 x 14.9 mm (3.94 x 1.99 x 0.59 in),90,3.17,Mini-SIM,TFT  256K colors,2.0 inches (~24.9% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),29 MB,,2 MP,No,No,No,No,2.0| A2DP,No,,FM radio,2,,Removable Li-Ion 800 mAh battery,Black,110,http://cdn2.gsmarena.com/vv/bigpic/samsung-e830.gif,
Samsung,E740,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  February,Discontinued,97 x 46 x 15.9 mm (3.82 x 1.81 x 0.63 in),92,3.25,Mini-SIM,TFT  256K colors,2.0 inches (~28.2% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),30 MB,,2 MP,No,Yes,No,No,2.0| A2DP,No,,FM radio,2,,Removable Li-Ion 880 mAh battery,Red,120,http://cdn2.gsmarena.com/vv/bigpic/samsung-e740.gif,
Samsung,E590,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  February,Discontinued,94 x 42 x 13.5 mm (3.70 x 1.65 x 0.53 in),65,2.29,Mini-SIM,TFT  256K colors,1.8 inches (~26.5% screen-to-body ratio),220 x 220 pixels (~173 ppi pixel density),,,,,microSD (dedicated slot),90 MB,,3.15 MP| autofocus,No,Yes,No,No,2.0| A2DP,No,,FM radio,2,,Removable Li-Ion 800 mAh battery,Black| White,60,http://cdn2.gsmarena.com/vv/bigpic/samsung-e590.gif,
Samsung,E230,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  August,Discontinued,89.8 x 45.8 x 15.7 mm (3.54 x 1.80 x 0.62 in),70,2.47,Mini-SIM,TFT  65K colors,1.9 inches (~27.6% screen-to-body ratio),128 x 160 pixels (~108 ppi pixel density),,,,,microSD (dedicated slot),10 MB,,VGA,No,Yes,No,No,2.0| A2DP,No,,No,2,,Removable Li-Ion 750 mAh battery,Black,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-e230.gif,
Samsung,E210,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  August,Discontinued,91 x 45 x 18 mm (3.58 x 1.77 x 0.71 in),89,3.14,Mini-SIM,TFT  65K colors,1.9 inches (~27.7% screen-to-body ratio),128 x 160 pixels (~108 ppi pixel density),,,,,microSD (dedicated slot),17 MB,,1.3 MP,No,Yes,No,No,1.2| A2DP,No,,Stereo FM radio| RDS,1.1,,Removable Li-Ion 800 mAh battery,Black| Blue,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-e210.gif,
Samsung,E200,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2007  February,Discontinued,108 x 45 x 9.9 mm (4.25 x 1.77 x 0.39 in),95,3.35,Mini-SIM,TFT  65K colors,1.8 inches (~21.0% screen-to-body ratio),176 x 220 pixels (~157 ppi pixel density),,,,,microSD (dedicated slot),20 MB,,1.3 MP,No,Yes,No,No,2.0| A2DP,No,,Stereo FM radio,2,,Removable Li-Ion 800 mAh battery,Black| Silver| Red,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-e200.gif,
Samsung,C520,GSM,GSM 900 / 1800 ,,,,Class 10,No,2007  April,Discontinued,84.4 x 45.1 x 18.2 mm (3.32 x 1.78 x 0.72 in),74,2.61,Mini-SIM,TFT  65K colors,1.67 inches (~23.1% screen-to-body ratio),128 x 160 pixels (~123 ppi pixel density),,,,,No,600 KB,,VGA,No,Yes,No,No,No,No,,FM radio,Yes,,Removable Li-Ion 750 mAh battery,White| Red| Black,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-c520.gif,
Samsung,C450,GSM,GSM 900 / 1800 ,,,,Class 10,No,2007  July,Discontinued,103.5 x 44.5 x 14.9 mm (4.07 x 1.75 x 0.59 in),72,2.54,Mini-SIM,TFT  65K colors,1.52 inches (~16.2% screen-to-body ratio),128 x 128 pixels (~119 ppi pixel density),,,,,No,2 MB,,VGA,No,Yes,No,No,No,No,,FM radio,Yes,,Removable Li-Ion 800 mAh battery,Black,60,http://cdn2.gsmarena.com/vv/bigpic/samsung-c450.gif,
Samsung,C275,GSM,GSM 900 / 1800 ,,,,Class 10,No,2008. Released 2008,Discontinued,88 x 45 x 19.8 mm (3.46 x 1.77 x 0.78 in),74,2.61,Mini-SIM,CSTN  65K colors,1.5 inches (~18.3% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,600 KB,,,,Yes,No,No,No,No,,FM radio,No,,Removable battery,Silver| Black| Red| Champagne,50,http://cdn2.gsmarena.com/vv/bigpic/samsung-c275.jpg,
Samsung,C270,GSM,GSM 900 / 1800 ,,,,Class 10,No,2008. Released 2008,Discontinued,88.1 x 45.6 x 19.8 mm (3.47 x 1.80 x 0.78 in),74,2.61,Mini-SIM,CSTN  65K colors,1.5 inches (~18.1% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,600 KB,,,,Yes,No,No,No,No,,No,No,,Removable Li-Ion 750 mAh battery,Blue| Silver| Black| Red,30,http://cdn2.gsmarena.com/vv/bigpic/samsung-c270.jpg,
Samsung,C260,GSM,GSM 900 / 1800 ,,,,Class 10,No,2007  February,Discontinued,88 x 45 x 19.8 mm (3.46 x 1.77 x 0.78 in),74,2.61,Mini-SIM,UFB  65K colors,1.5 inches (~18.3% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,600 KB,,,,Yes,No,No,No,No,,No,No,,Removable Li-Ion 750 mAh battery,Blue| Silver| Black| Red,60,http://cdn2.gsmarena.com/vv/bigpic/samsung-c260.gif,
Samsung,C250,GSM,GSM 900 / 1800 ,,,,Class 10,No,2007  February,Discontinued,86 x 42 x 19 mm (3.39 x 1.65 x 0.75 in),73,2.57,Mini-SIM,CSTN  65K colors,,128 x 128 pixels,,,,,No,,,,,Yes,No,No,No,No,,Stereo FM radio,No,,Removable Li-Ion 800 mAh battery,Metalic Gold| Apple Green| Sweet Pink| Deep Blue| Cool Silver,70,http://cdn2.gsmarena.com/vv/bigpic/samsung-c250.gif,
Samsung,i600,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 1.8 Mbps,Class 10,Yes,2006  December,Discontinued,113 x 59 x 11.8 mm (4.45 x 2.32 x 0.46 in),105,3.7,Mini-SIM,TFT  65K colors,2.3 inches (~24.6% screen-to-body ratio),320 x 240 pixels (~174 ppi pixel density),Microsoft Windows Mobile 5.0 Smartphone,200 MHz ARM926EJ-S,TI OMAP 1710,,microSD (dedicated slot),128 MB ROM,64 MB RAM,1.3 MP,VGA videocall camera,Yes,No,Wi-Fi 802.11 b/g,2.0| A2DP,No,,No,1.1,,Removable Li-Ion 1200 mAh battery,Black,220,http://cdn2.gsmarena.com/vv/bigpic/samsung-i600.gif,
Samsung,i617 BlackJack II,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,HSPA 3.6/0.384 Mbps,Class 10,Class 10,2007  October,Discontinued,114 x 61 x 13 mm (4.49 x 2.40 x 0.51 in),116,4.09,Mini-SIM,TFT  65K colors,2.4 inches (~25.7% screen-to-body ratio),320 x 240 pixels (~167 ppi pixel density),Microsoft Windows Mobile 6.0,260 MHz Dual ARM 9,,,microSD  up to 4 GB (dedicated slot),256 MB ROM,128 MB RAM,2 MP,No,Yes,No,No,2.0| A2DP,Yes,,No,2,,Removable Li-Ion 1700 mAh battery,Black,100,http://cdn2.gsmarena.com/vv/bigpic/samsung-i617.jpg,
Samsung,i607 BlackJack,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,HSPA 1.8 Mbps,Class 10,Yes,2006  December,Discontinued,113 x 59 x 11.8 mm (4.45 x 2.32 x 0.46 in),105,3.7,Mini-SIM,TFT  65K colors,2.3 inches (~24.6% screen-to-body ratio),320 x 240 pixels (~174 ppi pixel density),Microsoft Windows Mobile 5.0 Smartphone,220 MHz ARM926EJ-S,TI OMAP 1710,,microSD  up to 4 GB (dedicated slot), 128 MB ROM,64 MB RAM,1.3 MP,No,Yes,No,No,2.0| A2DP,No,,No,2,,Removable Li-Ion 1200 mAh battery,Black,240,http://cdn2.gsmarena.com/vv/bigpic/samsung-i607.jpg,
Samsung,F500,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA,Class 10,Yes,2006  December,Discontinued,116.4 x 50.4 x 10.7 mm (4.58 x 1.98 x 0.42 in),107,3.77,Mini-SIM,TFT  256K colors,2.4 inches (~30.4% screen-to-body ratio),240 x 320 pixels (~167 ppi pixel density),,,,,microSD (dedicated slot),350 MB,,2 MP,No,No,No,No,2.0| A2DP,No,,No,2,,Removable Li-Ion 900 mAh battery,Black| Pure White| Chocolate,190,http://cdn2.gsmarena.com/vv/bigpic/samsung-f500.gif,
Samsung,F300,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2006  December,Discontinued,103.5 x 44 x 9.4 mm (4.07 x 1.73 x 0.37 in),77,2.72,Mini-SIM,TFT  256K colors,2.1 inches| 33 x 42 mm (~30.5% screen-to-body ratio),176 x 220 pixels (~134 ppi pixel density),,,,,microSD (dedicated slot),128 MB,,2 MP,No,Yes,No,No,2.0| A2DP,No,,Stereo FM radio,2,,Removable Li-Ion 720 mAh battery,Black/Blue| White/Orange| Red,180,http://cdn2.gsmarena.com/vv/bigpic/samsung-f300.gif,
Samsung,P940,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 1.8 Mbps,Class 10,Yes,2006  December,Cancelled,,,,Mini-SIM,TFT  256K colors,2.15 inches,240 x 320 pixels (~186 ppi pixel density),,,,,microSD (dedicated slot),,,2 MP,No,No,No,No,v.2.0| A2DP,No,,No,2,,Removable battery,Black,,http://cdn2.gsmarena.com/vv/bigpic/samsung-p940.gif,
Samsung,P930,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 2100 ,,HSPA 1.8 Mbps,Class 10,Yes,2006  December,Discontinued,107 x 49 x 19.7 mm (4.21 x 1.93 x 0.78 in),119,4.2,Mini-SIM,TFT  256K colors,2.3 inches (~31.2% screen-to-body ratio),240 x 320 pixels (~174 ppi pixel density),,,,,microSD (dedicated slot),20 MB,,2 MP,VGA videocall camera,No,No,No,1.2,No,,No,1.1,,Removable Li-Ion 950 mAh battery,Onyx Black,290,http://cdn2.gsmarena.com/vv/bigpic/samsung-p930.gif,
Samsung,E790,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Yes,2007  January. Released 2007  October,Discontinued,92 x 48 x 16.5 mm (3.62 x 1.89 x 0.65 in),82,2.89,Mini-SIM,TFT  256K colors,2.2 inches| 35 x 43 mm (~34.5% screen-to-body ratio),176 x 220 pixels (~128 ppi pixel density),,,,,microSD (dedicated slot),80 MB,,2 MP,No,Yes,No,No,1.2| A2DP,No,,No,Yes,,Removable Li-Ion 800 mAh battery,Silver,80,http://cdn2.gsmarena.com/vv/bigpic/samsung-e790.gif,
Samsung,E490,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2006  November,Discontinued,94 x 49 x 15.5 mm (3.70 x 1.93 x 0.61 in),83,2.93,Mini-SIM,TFT  65K colors,2.2 inches| 35 x 43 mm (~33.1% screen-to-body ratio),176 x 220 pixels (~128 ppi pixel density),,,,,microSD (dedicated slot),22 MB,,1.3 MP,No,Yes with stereo speakers,No,No,Yes,No,,No,Yes,,Removable Li-Ion 850 mAh battery,Red/Silver and Red/Black (different keypads),130,http://cdn2.gsmarena.com/vv/bigpic/samsung-e490.gif,
Samsung,E480,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,2006  November,Discontinued,94 x 48 x 16 mm (3.70 x 1.89 x 0.63 in),85,3,Mini-SIM,TFT  65K colors,2.0 inches| 32 x 40 mm (~27.9% screen-to-body ratio),128 x 160 pixels (~102 ppi pixel density),,,,,microSD (dedicated slot),10 MB,,1.3 MP,No,No,No,No,2.0| A2DP,No,,FM radio,Yes,,Removable Li-Ion 800 mAh battery,Silver| Black,,http://cdn2.gsmarena.com/vv/bigpic/samsung-e480.gif,
Samsung,E390,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Yes,2006  October,Discontinued,93 x 45 x 16 mm (3.66 x 1.77 x 0.63 in),80,2.82,Mini-SIM,TFT  65K colors,2.0 inches (~30.1% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),15 MB,,1.3 MP,No,Yes,No,No,2.0| A2DP,No,,No,Yes,,Removable Li-Ion 750 mAh battery,Black,140,http://cdn2.gsmarena.com/vv/bigpic/samsung-e390.gif,
Samsung,X550,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,2007  3Q. Released 2008,Discontinued,90 x 44 x 18.8 mm (3.54 x 1.73 x 0.74 in),75,2.65,Mini-SIM,TFT  65K colors,1.9 inches (~28.2% screen-to-body ratio),120 x 160 pixels (~105 ppi pixel density),,,,,No,2 MB,,VGA,No,Yes,No,No,2,No,,No,Yes,,Removable battery,,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-x550.gif,
Samsung,X540,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,2006  October,Discontinued,90 x 46.5 x 17.9 mm (3.54 x 1.83 x 0.70 in),90,3.17,Mini-SIM,TFT  65K colors,1.9 inches| 30 x 38 mm (~27.1% screen-to-body ratio),128 x 160 pixels (~108 ppi pixel density),,,,,No,2 MB,,VGA,No,Yes,No,No,Yes| headset support only,No,,FM radio,Yes,,Removable Li-Ion 800 mAh battery,Pearly White| Gold,90,http://cdn2.gsmarena.com/vv/bigpic/samsung-x540.gif,
